lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0169,A,SME - direct,78,Shree Swami Atmanand Saraswati Institute of Technology (SSASIT),Education,Engineering College,"Kapodra, Varachha Road",Principal / IT Head,0261-2573552,,admin@ssasit.ac.in,ssasit.ac.in,computer-lab desktops (bulk); lab servers; campus networking + Wi-Fi; CCTV; AMC,Engineering labs; accreditation-driven upgrades,Vidhya Sankul multi-institution campus,Contact found,"SSAS Vidhya Sankul, Kapodra, Varachha Road, Surat-395006",Official site,https://ssasit.ac.in/,Mid-large engineering college (est. 2009),Part of large education campus; recurring lab refresh
L0170,A,Skip - very large,78,Sir P. T. Sarvajanik College of Science,Education,Science College (Autonomous),Athwalines,Principal / IT Head,0261-2240028,,contact@ptscience.org,ptscience.ac.in,computer-lab desktops (bulk); lab servers; campus networking + Wi-Fi; CCTV; AMC,"Autonomous status; science/CS lab upgrades, NAAC",Autonomy-driven infra investment,Contact found,"MTB College Campus, J.N. Marg, Opp. Chowpati, Athwalines, Surat-395001",Official site,https://ptscience.ac.in/,Large autonomous science college (est. 1960),Science + CS labs; large student body
L0171,A,Skip - very large,78,Vidhyadeep University,Education,University (Private),Kim/Olpad (South Gujarat),Registrar / IT Head,8828912891,https://wa.me/918828912891,info@vidhyadeepuni.ac.in,vidhyadeepuni.ac.in,computer-lab desktops (bulk); lab servers/storage; campus networking + Wi-Fi; CCTV; smart-class; AMC,New private university scaling programs/seats,University build-out,Contact found,"Vidhyadeep Campus, Anita, Kim-Vadoli Road, Ta-Olpad, Surat-394540",Official site,https://vidhyadeepuni.ac.in/contact.php,Growing private university,Parent body of VIET; multi-faculty bulk demand
L0172,A,SME - direct,78,Associate Co-operative Bank Ltd,Finance & Professional,Co-operative bank,Ring Road,Branch Manager,,,,https://www.associatebank.in/,branch-wide desktops; core-banking servers + NAS backup; networking/firewall; CCTV + access control; UPS; AMC,Recently opened additional branches; growth,New branches recently opened,Existence-verified (contact pending),"1st Floor, Surat Vankar Sangh Building, Ring Road, Surat",Company site,https://associatebank.in/Contactus,UCB since 2000; youngest UCB in Gujarat,Umarwada + HO branches
L0173,A,Skip - very large,78,S S Singhvi & Associates,Finance & Professional,CA / Audit firm,Surat,Partner,+91 261 2313030,,info@ssinghvi.co.in,https://singhviadvisors.com/,multi-seat desktops/workstations; Tally/data server + NAS backup; networking + firewall; CCTV; UPS; AMC,Multi-city expansion; audit/data-security needs,"Branches in Mumbai, Navsari, Jodhpur indicate growth",Contact found,,Directory/Blog,https://www.thinkingbridge.in/blog/top-ca-firms-in-surat,"Multi-branch firm (Surat, Mumbai, Navsari, Jodhpur), est. 1995","26+ yrs; audit, direct tax, GST, internal controls"
L0174,A,SME - direct,78,Ajay's,Food & Hospitality SME,QSR / Burgers & Fast Food,City Light,Owner (local chain),+917096212212,https://wa.me/917096212212,,,POS/billing PCs; KOT printers; CCTV; multi-site Wi-Fi; AMC,Local burger/fast-food brand; many outlets,"Outlets in Citylight, Adajan, Nanpura, Udhna, Vesu, Nana Varachha = strong expansion",Contact found,"Shop 201 M, 36A, Citylight Shopping Center, City Light, Surat",Zomato,https://www.zomato.com/surat/ajays-city-light,Medium (multiple Surat outlets - local brand),Local Surat QSR with many outlets; mobile captured
L0175,A,SME - direct,78,Jalaram Khichdi (Vesu),Food & Hospitality SME,Restaurant (Gujarati),Vesu,Branch Manager,9909903737,https://wa.me/919909903737,jkvesu@gmail.com,jalaramkhichdi.in,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,New-ish branch in prime Vesu corridor,Branch-level email/phone = active expansion,Contact found,"GF-09,10,11, Marvella Corridor, New VIP Road, Vesu, Surat",Website,https://www.jalaramkhichdi.in/contact.php,Medium (busy Vesu branch),Separate branch contact; part of growing family chain
L0176,A,Skip - govt/tender,78,GIPCL - Surat Lignite Power Plant,Government & PSU,PSU / Power Generation,"Mangrol, Surat",IT Dept / Purchase / Materials (tender/GeM),+91-265-2232768,,info@gipcl.com,https://www.gipcl.com/,plant CCTV + access control; bulk desktops; servers/storage; networking + Wi-Fi; AMC (tender/GeM),Plant modernization; solar/wind asset IT integration,Phase-II 250 MW + solar additions,Contact found,"PO Nani Naroli-394110, Tal. Mangrol, Dist. Surat",Official company site,https://www.gipcl.com/surat-lignite-power-plant-unit-1-2.htm,Large lignite power complex (1184 MW portfolio),Gujarat govt PSU; corporate office Vadodara; SLPP in Surat district
L0177,A,Skip - govt/tender,78,Larsen & Toubro (L&T) - Hazira Heavy Engineering Complex,Government & PSU,Large Industrial (public-facing),"Hazira, Surat",IT Procurement / Materials & Vendor cell,,,,https://www.larsentoubro.com/,plant CCTV + access control; bulk office desktops; servers/storage; networking + Wi-Fi; AMC,Defence/armoured systems complex build-out; capacity expansion,New Armoured Systems Complex (50-acre greenfield),Existence-verified (contact pending),"A.M. Naik Heavy Engineering Complex, Hazira, Surat (approx 16 km from Surat)",Official company site,https://www.larsentoubro.com/heavy-engineering/capabilities/manufacturing-facilities/india/hazira,"Very large (750+ acres, 5000+ direct staff)",Defence + power + nuclear fabrication; high-security surveillance needs
L0178,A,Skip - govt/tender,78,Surat District Collectorate,Government & PSU,District Administration,Surat,Collector office / District IT (NIC) / Nazar branch purchase (GeM/tender),+91 261 2652525,,collector-sur@gujarat.gov.in,https://surat.nic.in/,bulk office desktops; networking + Wi-Fi; CCTV; servers; AMC (tender/GeM),e-governance/digitization; district-wide IT modernization,New Jilla Seva Sadan IT rollout,Contact found,"Jilla Seva Sadan-2, B-Block, 5th Floor, Athwalines, Surat-395001",Official .nic.in,https://surat.nic.in/divisions/collectorate/,Large district admin; coordinates all dept offices,"Coordinates revenue, courts liaison, many sub-offices; phone also 2655151"
L0179,A,Skip - govt/tender,78,Surat Municipal Institute of Medical Education & Research (SMIMER),Government & PSU,Government Hospital / Medical College,"Umarwada, Surat",SMIMER Administration / SMC purchase (GeM/tender),,,,https://www.suratmunicipal.gov.in/smimer,bulk office/lab desktops; hospital CCTV + access control; servers/storage (HMIS); networking + Wi-Fi; AMC,Hospital + college digitization; HMIS upgrade,Bed/facility expansion; new PG programs,Existence-verified (contact pending),"SMIMER Campus, Surat",Official .gov.in,https://www.suratmunicipal.gov.in/smimer/Contact,Large 500-bed hospital + medical college,Run by Surat Municipal Corporation; affiliated to VNSGU; buys via SMC tender route
L0180,A,Skip - govt/tender,78,Surat Municipal School Board (Nagar Prathmik Shikshan Samiti),Government & PSU,Government Education Body,Surat,School Board administration / SMC purchase (GeM/tender),,,,https://municipalschoolboardsurat.org/,bulk classroom/office desktops; school CCTV + access control; networking + Wi-Fi; servers; AMC,Smart-classroom + school digitization; rising enrollment,Suman High Schools CCTV under Smart City; 48k+ new students in 5 yrs,Existence-verified (contact pending),"Surat Municipal Corporation, Surat",Official board site,https://municipalschoolboardsurat.org/,Very large (~1.9 lakh students; many schools),SMC-run school board; Suman schools covered by Suman Eye CCTV; growth signal strong
L0181,A,Skip - very large,78,BAPS Pramukh Swami Hospital,Healthcare,Multispecialty charitable hospital,Adajan,Hospital Administrator / Trust Purchase Committee,,,,https://surat.nic.in/public-utility/baps-pramukh-swami-hospital/,HIS/EMR servers + storage; PACS workstations (radiology); billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,Radiology dept + high patient volume; trust-funded capex,Major charitable trust hospital; ongoing service breadth,Existence-verified (contact pending),"Shri Pramukh Swami Maharaj Marg, Adajan Char Rasta, Adajan, Surat 395009",Government directory,https://surat.nic.in/public-utility/baps-pramukh-swami-hospital/,"Large charitable multispecialty (radiology, neuro, etc.)",Trust-run; committee buying; reliable existence (govt listing)
L0182,A,Skip - very large,78,Shri B.D. Mehta Mahavir Heart Institute,Healthcare,Super-speciality cardiac institute,Nanpura / Ring Road,Hospital Administrator / IT Manager,0261-2471770,,,https://www.mahavirhospital.com/,HIS/EMR servers; cath-lab imaging workstations; lab/billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,Two cath labs + automated pathology = imaging + lab IT,Charitable cardiac institute; established cath-lab ops,Contact found,"Shree Mahavir Health Campus, Ring Road, Opp Jivan Bharti School, Nanpura, Surat 395001",Hospital website,https://www.mahavirhospital.com/ContactUs.aspx,110 beds; 2 cath labs; 2 cardiac OTs; 24h pathology,Dual cath labs + lab automation; strong imaging fit
L0183,A,SME - direct,78,Sterling Accuris Diagnostics,Healthcare,Pathology lab / diagnostics chain,Multiple (Lal Darwaja / Athwa / Ring Rd / Palanpur),Lab Director / IT Manager / Purchase,081281 30000,https://wa.me/918128130000,,https://sterlingaccuris.com/lab/surat,LIS servers + storage; lab analyzer-integrated workstations; reception/billing desktops; multi-site networking + Wi-Fi; CCTV; UPS; AMC,Multi-branch chain = LIS + networked sample tracking,Expanding branch network across Surat,Contact found,"404 Ayush Doctor House, Lal Darwaja Station Rd, Surat 395003 (+ Athwa, Ring Road, Palanpur branches)",Lab chain website,https://sterlingaccuris.com/lab/surat,2000+ tests; National Reference Lab; multi-branch,Chain with many branches = recurring networking/AMC
L0184,A,SME - direct,78,Hilton Garden Inn Surat City Centre,Hospitality & Real Estate,Hotel (4-star),City Centre,GM / IT Manager,,,,https://www.hilton.com/en/hotels/stvgigi-hilton-garden-inn-surat-city-centre/,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; AMC,"Branded business hotel, central",Hilton brand standards,Existence-verified (contact pending),Surat City Centre,Hotel official site,https://www.hilton.com/en/hotels/stvgigi-hilton-garden-inn-surat-city-centre/,Mid-large business hotel,Branded chain; standardized IT and AMC needs
L0185,A,Skip - very large,78,Rahul Raj Mall,Hospitality & Real Estate,Shopping mall / Multiplex,Dumas Road / Athwalines,Admin / Mall IT Manager,,,,https://gujarat.mallsmarket.com/malls/rahulraj-mall-surat,Mall management PCs; visitor Wi-Fi + networking; CCTV/access control; AMC,Premium mall on Gaurav Path,High-footfall retail hub,Existence-verified (contact pending),"Opp. Govardhan Haveli, Gaurav Path, Dumas Road, Surat 395007",Business directory,https://www.mapsofindia.com/whitepages/businesses/index/rahul-raj-mall-surat-guj,"Large mall, PVR multiplex, Apple Store",Houses Gujarat's only Apple Store; PVR multiplex
L0186,A,SME - direct,78,The Fern Vishranta Resort Kamrej-Surat (Series by Marriott),Hospitality & Real Estate,Resort,Kamrej,GM / IT Manager,,,,https://www.marriott.com/,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; AMC,Newly converted to Series by Marriott,Brand conversion = systems upgrade,Existence-verified (contact pending),"Kamrej, Surat",Trade news,https://www.hotelierindia.com/development/marriott-debuts-series-by-marriott-globally-expanding-its-30-extraordinary-hotel-brands,"Resort, 89 rooms",Converted into Marriott portfolio; conversion often triggers IT/network refresh
L0187,A,SME - direct,78,WeeTech Solution Pvt. Ltd.,IT & Software,"Web, mobile, e-commerce, QA","Varachha/Vesu, Surat",Founder/Director or IT/Admin Head,+91 92768 88885,https://wa.me/919276888885,name@weetechsolution.com,https://www.weetechsolution.com/,Developer + QA workstations at scale; rack server + NAS; firewall + managed switches + Wi-Fi; CCTV; AMC,"150+ employees, 2000+ projects; also runs WeeTech Institute",Large headcount + training arm = multi-room networking/CCTV + bulk PCs,Contact found,"A-401, Astha Square, Near Kapodra-Utran Bridge, Kapodra, Varachha, Surat 394105",Company website (contact page),https://www.weetechsolution.com/contact/,Medium-Large (150+ employees; 2000+ projects),Email is generic format from source; 150+ staff makes this a top infra/AMC target
L0188,A,SME - direct,78,Four Dots Technology,Jewellery,Jewellery CAD/CAM & 3D printing services,Katargam (Ved Road),Owner/Director,+917942802124,https://wa.me/917942802124,,https://www.indiamart.com/four-dots-technology/,jewellery CAD workstations (high-spec); CCTV; networking + Wi-Fi; server/NAS for design files; AMC,CAD/CAM services + DLP 3D printer manufacturing,Growing CAD/CAM + 3D printing provider,Contact found,"G.F, 1st & 2nd Floor, Plot No-36/a, Nilkanth Industrial Co-op Society, Ved Road, Katargam, Surat 395004",indiamart,https://www.indiamart.com/four-dots-technology/jewellery-cad-cam-services.html,"Small-medium (CAD/CAM service + 3D printer mfr, est. 2021)",Strong CAD-workstation buyer profile; alt source: https://www.indiamart.com/four-dots-technology/profile.html
L0189,A,Skip - very large,78,Harsha Diamond,Lab-Grown Diamond,CVD & HPHT diamond supplier / manufacturer,Surat,Owner/Director,+91 78889 72030,https://wa.me/917888972030,,https://harshadiamond.com/,GPU workstations for planning/grading; rack server + NAS; multi-camera CCTV + access control; managed switches + Wi-Fi; AMC,One of largest CVD/HPHT/LGD distributors in India; 15 years trading globally,Large distributor scale; global trade footprint,Contact found,"Surat, Gujarat (street address not visible on source)",Company website,https://harshadiamond.com/,"Large - one of the largest CVD/HPHT distributors in India, 15 yrs",Phone visible on site; email not visible; full address not visible; alt source: https://www.justdial.com/jdmart/Surat/Harsha-Diamond-Head-Office-Dalagiya-Sheri-Mahidharpura/0261PX261-X261-210601194601-X1A4_BZDET/catalogue
L0190,A,Skip - national chain,78,Sales India - Surat,Retail & Supermarket,Electronics & home-appliance retail chain,"Multiple (Katargam, Varachha, Parvat Patia, Adajan/Rander Rd, Udhana Darwaja)",Purchase / IT,+919925044075,https://wa.me/919925044075,,https://www.salesindia.com,bulk POS/billing desktops; loss-prevention CCTV; per-store networking + Wi-Fi; digital signage; AMC,5+ Sales India stores across Surat,Regional electronics/appliance chain expanding Surat,Contact found,Apple Square Gajera Circle Katargam 395004; Milestone Vibrant Below Passport Office Udhana Darwaja 395002,JustDial + Hitachi dealer page,https://www.justdial.com/Surat/Sales-India-Pvt-Ltd-Below-Passport-Office-Udhana-Darwaja/0261PX261-X261-160423114615-P5P6_BZDET,Multi-store appliance/electronics chain; 5+ Surat outlets,Phone captured; multi-outlet appliance retailer - strong POS + CCTV need
L0191,A,SME - direct,78,Prayagraj Dyeing & Printing Mills Pvt Ltd,Textile Manufacturing,Dyeing & Printing (processing house),Pandesara,Owner/Director (Mr. Sanjeev Dalmia),+91 72111 22284,https://wa.me/917211122284,sales@dalmiaexports.com,https://www.prayagrajmills.com/,ERP/Tally servers; billing & design PCs; large-area CCTV (process + ETP); networking + Wi-Fi; biometric attendance; AMC,"Expanded into digital printing, flatbed, value-add services","Added flatbed, embroidery, foiling lines",Contact found,"Plot No. 76, GIDC, Pandesara, Surat 394221",Maps of India / directory,https://www.mapsofindia.com/whitepages/businesses/index/prayagrajd,"Mid-large: est. 1990; dyeing, printing, digital printing, embroidery, foiling; own ETP + CETP",Family-owned processing house; expanding value-added lines; full IT/CCTV scope
L0192,A,SME - direct,78,Ajmera Fashion Limited,Textile Trade & Design,Saree manufacturer/exporter,Surat (Ring Road textile cluster),Owner / Management,+91-8849429440,https://wa.me/918849429440,,https://www.ajmerafashion.com/,bulk billing/POS desktops; dense CCTV; networking + Wi-Fi; textile-CAD workstation; server/NAS; AMC,Worldwide shipping; large catalogue; e-commerce,Public-facing brand; global shipping; large scale,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.ajmerafashion.com/about-us.htm,Limited co.; since 2011; 32+ yr legacy; worldwide shipping,Large branded manufacturer; multiple product sites; strong digital/e-com ops; alt source: https://www.ajmerafashion.com/contact-us.htm
L0193,A,Skip - very large,78,JJ AC Textile Market,Textile Trade & Design,Textile market complex,Ring Road,Market management / association office,,,,,complex-wide networking + Wi-Fi; dense CCTV; bulk billing/POS desktops; AMC,AC premium market; digital selling adoption,Premium designer-saree positioning,Existence-verified (contact pending),"JJ AC Textile Market, Salasar Gate, JP Road, Ring Road, Surat 395002",Market directory,https://www.textileinfomedia.com/market/JJ-Ac-Textile-Market,Large AC market; designer sarees,AC market = higher-spec tenants; good for premium infra
L0194,A,Skip - very large,78,Raghuvir Trade Center,Textile Trade & Design,Textile market complex,Saroli,Trade center management office,,,,,complex-wide networking + Wi-Fi; dense CCTV; bulk billing/POS desktops; server/NAS; AMC,Modern hub; bulk manufacturing + export shipping,Direct mill outlets; ships across India and abroad,Existence-verified (contact pending),"Raghuveer Trade Center, Opp. Landmark Empires, Bhavani Industrial Estate, Saroli, Surat 395011",Market directory,https://surattextilemarkets.com/raghuvir-trade-center/,Large modern wholesale hub,Export-oriented; high data/CCTV needs
L0195,A,SME - direct,78,Shyam Texturisers Private Limited,Textile Trade & Design,Textile manufacturer/exporter,Surat,Owner / Management,,,,,bulk billing/POS desktops; dense CCTV; networking + Wi-Fi; server/NAS; AMC,Established large turnover; manufacturing scale,Rs 25-50 Cr turnover; since 1992,Existence-verified (contact pending),"Surat, Gujarat",B2B marketplace,https://www.indiamart.com/impcat/readymade-garments.html,Estd 1992; turnover Rs 25-50 Cr,Large established manufacturer-exporter; high IT spend potential
L0196,A,SME - direct,78,Yadu Nandan Fashion,Textile Trade & Design,Saree/ethnic wear manufacturer-exporter,Ring Road,Mr. Rinkesh Agarwal (Owner/Partner),,,,https://ynfonline.com/,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; server/NAS; AMC,Global export growth; e-commerce site (ynfonline.com),Diverse range; exporter; own e-commerce platform,Existence-verified (contact pending),"2002-2005, 2015-18, Jai Radhe Textile Market, Beside Anand Market, Near Shreeji Market, Ring Road, Surat 395002",B2B marketplace,https://www.indiamart.com/yadunandan-fashions-surat/profile.html,Estd 1990; global ethnic-wear exporter,"Contact person Rinkesh Agarwal; sarees, lehengas, suits, jewelry; export-focused"
L0197,A,SME - direct,77,Bhagwan Mahavir College of Engineering & Technology (BMCET),Education,Engineering College,"Vesu, Bharthana",Principal / IT Head,0261-3247110,,director.eng@bmefcolleges.edu.in,bmefcolleges.edu.in,computer-lab desktops (bulk); lab servers; campus networking + Wi-Fi; CCTV; AMC,Part of growing Bhagwan Mahavir education group,Group campus expansion in Vesu,Contact found,"Sr. No. 149, VIP Road, Bharthana, Vesu, Surat-395017",AllSchoolsColleges + FB,https://www.allschoolscolleges.com/college/bhagwan-mahavir-college-of-engineering-and-technology-surat,Mid-large engineering college,Under BMEF group alongside BMU; bulk lab demand
L0198,A,Skip - very large,77,G. D. Goenka International School,Education,School (CBSE),"New City Light, Bharthana",Principal / Admin / IT Coordinator,0261-2976000,,contact@gdgoenkasurat.com,gdgoenkasurat.com,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Premium brand; digital-classroom focus,Campus growth,Contact found,"Wisdom Valley, Canal Road, Bharthana Road, New City Light, Surat-395007",Official site,https://www.gdgoenkasurat.com/,Large premium CBSE school,Premium CBSE; high per-student tech spend
L0199,A,Skip - very large,77,Maharaja Agrasen International School (MAIS),Education,School (CBSE/CIPP),"Narthan, Olpad",Principal / Admin / IT Coordinator,+91-9638766688,https://wa.me/919638766688,mais.surat@gmail.com,maisedu.in,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,International curriculum; digital classrooms,Campus expansion,Contact found,"Block 467, Village Narthan, Jahangirpura, Dandi Road, Ta-Olpad, Surat-395005",Official site,https://www.maisedu.in/contact-us.html,Large CBSE+Cambridge school,CBSE+CIPP = strong smart-class & lab demand
L0200,A,Skip - very large,77,P. P. Savani Cambridge International School,Education,School (Cambridge/IGCSE),"Abrama, Kamrej",Principal / Admin / IT Head,8828912891,https://wa.me/918828912891,,ppscis.org.in,computer-lab desktops (bulk); 1:1 devices; smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Cambridge curriculum; high tech integration,PP Savani campus expansion,Existence-verified (contact pending),"Mota Varachha-Abrama Road, At & Po Abrama, Ta-Kamrej, Surat-394150",Official site,https://ppscis.org.in/contact/,Large Cambridge international school,IGCSE = device + AV heavy; shared PP Savani admissions line
L0201,A,Skip - very large,77,Tapti Valley International School,Education,School (CBSE),"Narthan, Olpad",Principal / Admin / IT Coordinator,+91-2621-353535,,info@tvis.edu.in,tvis.edu.in,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Large green campus; digital classrooms,Growing enrollment & facilities,Contact found,"Block 456-457, Village Narthan, Rander-Dandi Road, Ta-Olpad, Surat-395005",Official site,https://tvis.edu.in/reach-us/,Large CBSE campus school,Sprawling campus = networking + CCTV scale
L0202,A,Skip - very large,77,PP Savani Heart Institute & Multispeciality Hospital,Healthcare,Multispecialty + cardiac hospital,Varachha / Kapodra,Hospital Administrator / IT Manager / Purchase,02612577100,,,https://ppsavanihospital.org/,HIS/EMR servers + storage; PACS + cardiac imaging workstations; billing desktops; networking + Wi-Fi; CCTV; UPS; AMC,Cardiac + multispecialty mix drives imaging and HIS,Part of PP Savani group; growing footprint,Contact found,"Mansi Building, Varachha Main Road, Opp Kapodra Police Station, Surat 395006",Hospital website,https://ppsavanihospital.org/contact-us,Multispecialty + heart institute,Group-backed; cardiac imaging need
L0203,A,SME - direct,77,Casepoint Pvt. Ltd.,IT & Software,Legal-tech SaaS / eDiscovery platform,"Adajan, Surat",IT/Engineering Head or Admin Manager (Surat site),,,,https://www.casepoint.com/,High-spec dev workstations; rack servers + NAS for SaaS dev/test; enterprise firewall + managed switches + Wi-Fi; CCTV/access control; AMC,US legal-tech SaaS (eDiscovery/compliance) with large Surat engineering center; incorporated 2012,"Global SaaS scale, enterprise security needs, large Adajan dev center",Existence-verified (contact pending),"Shivalik Western Complex, LP Savani Rd, TGB, Adajan Gam, Adajan, Surat 395009",Joonsquare listing + JustDial + company site,https://www.joonsquare.com/it-service/casepoint-pvt-ltd-surat,"Medium-Large (global SaaS platform, US HQ + Surat dev)",Enterprise SaaS dev center; strong server/security/AMC fit; confirm site contact
L0204,A,SME - direct,77,Madhurang Studio,Media/Video/Photo,Wedding photography & cinematography,Kamrej / Vesu,Owner/Founder (Kamal/Kiran Patel),+91 98984 22612,https://wa.me/919898422612,,https://www.madhurangstudio.com/,GPU editing rigs; cinematic video storage/NAS; drone footage storage; color-grading; backup; AMC,Cinematic videography + drone 4K volume,~4000 weddings; Kamrej + Vesu branches,Contact found,"141 Ratnapuri Society, Near Sankalp Hospital, Kamrej Char Rasta, Surat 394185",Company website,https://www.madhurangstudio.com/bio,Since 2000; ~4000 weddings; 2 branches,"Founders Kamal & Kiran Patel; cinematic videography, drones, albums; high volume"
L0205,A,Skip - very large,77,Raghuveer Textile Mall,Textile Trade & Design,Textile market complex,Parvat Patiya / Saroli belt,Raghuvir Developers / mall management office,,,,https://www.raghuvirdevelopers.com/project_details/111,complex-wide networking + Wi-Fi; dense CCTV; bulk billing/POS desktops; AMC,New/modern mall development by Raghuvir Developers,Biggest hub in Parvat Patiya-Saroli belt,Existence-verified (contact pending),"Maruti Chamber, Bhagyoday Industrial Estate, Sitaram Society Rd, Parvat Patiya, Surat 395010 (Opp J.T.Nagar)",Market directory,https://surattextilemarkets.com/raghuveer-textile-mall/,Large textile hub,Developer-built mall; approach builder for base-build networking/CCTV
L0206,A,SME - direct,76,AANGAN Architects (Aangan Collaborative LLP),Architecture & CAD/Engineering,Architecture firm,Athwa / Pal-Umra,Principal Architect / Partner,9712919996,https://wa.me/919712919996,aangan.architect@gmail.com,https://aanganarchitects.org/,GPU workstations for architecture/urban design rendering; large monitors; NAS; backup; networking; AMC,"Residential, cultural and urban projects; featured on ArchDaily",LLP structure; urban-design portfolio expansion,Contact found,"Patel Faliyu, Pal-Umra Bridge, opp. Karuna Sagar Temple, near Umrigar School, Surat, Gujarat 395007",Company website,https://aanganarchitects.org/contact-us/,Small-mid,Architecture + interior + urban design
L0207,A,SME - direct,76,Eminent Hyundai,Automobile Dealership,Car dealer (Hyundai),Varachha,Dealer Principal / Admin,,,,https://eminent.hyundaimotor.in/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC,Separate showroom + service facility,Hyundai dealer expanding service footprint,Existence-verified (contact pending),"Service centre in Varachha, Surat",Brand dealer site,https://eminent.hyundaimotor.in/,Authorized Hyundai dealer with Varachha service centre,Showroom plus Varachha workshop
L0208,A,SME - direct,76,Kataria Honda (Two Wheeler),Automobile Dealership,Two-wheeler dealer (Honda),Piplod,Dealer Principal / IT Head,9099007804,https://wa.me/919099007804,,https://honda.kataria.co.in/,Billing desktops; showroom + workshop CCTV; networking + guest Wi-Fi; digital signage; AMC,Multi-city Honda 2W network,Part of large Kataria Group,Contact found,"Kataria Arcade, Opp Rajhans Cinema, Dumas Road, Piplod, Surat 395007",Brand dealer site,https://honda.kataria.co.in/,Honda 2W dealer (Kataria Group); Ahmedabad+Surat,Group also runs Maruti dealerships
L0209,A,Skip - national chain,76,Pragati Vehicles LLP (Tata Motors),Automobile Dealership,Car dealer (Tata Motors),Parvat Patia,Dealer Principal / Admin,,,,https://dealer-locator.cars.tatamotors.com/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC,Two+ Tata showrooms in Surat,Expanding Tata outlet network,Existence-verified (contact pending),"Orchid Tower, Surat Kadodara Road, Near APMC Market, Parvat Patia, Surat",Brand dealer site,https://dealer-locator.cars.tatamotors.com/tata-motors-cars-showroom-pragati-vehicles-llp-parvat-patia-car-dealer-parvat-patia-surat-266638/Home,"Tata dealer with multiple outlets (Parvat Patia, Althan)",Also Althan (VIP Road) showroom
L0210,A,SME - direct,76,Stellar Skoda,Automobile Dealership,Car dealer (Skoda),Dumas Road / Puna,Dealer Principal / Admin,919328883324,https://wa.me/919328883324,,https://dealers.skoda-auto.co.in/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + Puna service centre,Multi-site Skoda presence,Contact found,"Sunshine Global Hospital Campus, Dumas Road, Surat 395007, next to Big Bazar",Aggregator listing,https://www.carwale.com/dealer-showrooms/skoda/surat/,Skoda dealer with showroom + Punagam service centre,Service centre Punagam Canal Road ph 7069661111
L0211,A,SME - direct,76,Vastranand,BPO/Logistics/Print,E-commerce/D2C,"Sachin GIDC, Surat",IT Head / Operations Manager,,,,https://www.vastranand.in/,bulk office/design PCs; e-comm/ERP servers; networking + firewall; warehouse CCTV; barcode/handhelds; AMC,Fast-rising D2C saree brand; online scale-up,Founded 2017; positioned among top rising D2C fashion brands,Existence-verified (contact pending),"Vastranand Smart House, Plot 998, Road No.87, Sachin GIDC, Near Sutexbank, GIDC INA, Sachin, Surat - 394230",Company website,https://www.vastranand.in/,"Mid (D2C, est. 2017)",D2C sarees; dedicated Smart House facility at Sachin GIDC Surat
L0212,A,Skip - very large,76,Gold Star Diamond Pvt Ltd,Diamond & Bourse,Diamond manufacturer & exporter,Varachha,Owner/Partner or IT head,,,,https://www.goldstarjewellery.com/,Diamond-planning + jewellery workstations; managed networking; CCTV + access control; servers + NAS; AMC,De Beers sightholder; jewellery export growth,Established exporter group,Existence-verified (contact pending),"Vitthal Nagar Society, B/H Roman Point, Varachha Road, Surat 395006",JustDial + search snippet,https://www.justdial.com/jdmart/Surat/Gold-Star-Diamond-Praivet-Limited-Vitthal-Nagar-Society-B-H-Roman-Point-Varachha-Road/0261PX261-X261-140703163941-E9Y6_BZDET/catalogue,11+ yrs listed; De Beers sightholder jewellery exporter,Gold Star group; diamond + jewellery manufacturing
L0213,A,Skip - very large,76,Global Indian International School (GIIS) Surat,Education,School (CBSE/IB),"Chalthan, Kadodara",Principal / Admin / IT Coordinator,,,principal.surat@globalindianschool.org,giissurat.org,computer-lab desktops (bulk); smart-class panels/projectors; networking + Wi-Fi; CCTV; AMC,Global chain; tech-forward digital campuses,International network expansion,Contact found,"Block 138, Kadodra-Mumbai NH-8, near Choki Dhani, Chalthan, Surat-394305",CBSEschool directory + GIIS,https://www.cbseschool.org/global-indian-international-school-surat-gujarat/,Large international school chain,Phone not on source; chain procurement + labs
