lead_id,priority_tier,supplier_fit,lead_score,company_name,category,sub_category,area,contact_approach,phone,whatsapp,email,website,hardware_need,buying_trigger,expansion_signal,verification_status,address,source_type,source_url,size_hint,notes
L0152,A,SME - direct,80,FOSTTA (Federation of Surat Textile Traders Association),Textile Trade & Design,Textile traders association,Ring Road / Millennium Market,Federation office bearers / secretariat,,,,https://fostta.com/,"office IT: desktops, networking, Wi-Fi, CCTV; AMC; gateway to member markets",Industry-wide digitization drives,Apex federation - influence over all Ring Road markets,Existence-verified (contact pending),"FP-143/144, Ground Floor, Millennium Textile Market, Surat 395002",Corporate registry,https://www.zaubacorp.com/FEDERATION-OF-SURAT-TEXTILES-ASSOCIATION-U85300GJ2022NPL130054,"Apex body for ~60,000+ textile traders",Strategic relationship - door-opener to entire trader base; CIN U85300GJ2022NPL130054
L0154,A,SME - direct,78,Esscons MEP & Engineering Design Services,Architecture & CAD/Engineering,MEP consultant,Pal / Adajan,Partner / Principal Engineer,8469516900,https://wa.me/918469516900,essconsmep@gmail.com,https://essconsmep.com/,GPU workstations for MEP 3D/BIM modelling & coordination; dual monitors; NAS/server; backup; networking; AMC,Est. 2009; grew from electrical to full MEP; Surat + Ahmedabad offices,Multi-city growth; BIM/MEP coordination workload,Contact found,"The Boulevard, Office 323.2, Near Pratham Circle, Gallaria Street, Green City Road, Pal, Adajan, Surat 395009",Company website,https://essconsmep.com/,Mid (multi-city),MEP/BIM is GPU+server heavy
L0155,A,SME - direct,78,Prashant Parmar Architect (Shayona Consultant),Architecture & CAD/Engineering,Architecture / Interior firm,Surat (multi-city),Principal Architect / Partner,9825866356,https://wa.me/919825866356,,https://prashantparmar.com/,GPU workstations for luxury architecture/interior rendering; dual monitors; NAS/server; backup; networking; AMC,Founded 2000; luxury residential/commercial; operates in 4 Gujarat cities,Multi-city footprint incl. Surat,Contact found,"Surat, Gujarat (also Ahmedabad, Rajkot, Vadodara)",Company website,https://prashantparmar.com/contact/,Mid-large (multi-city),Shayona Consultants; high-end design rendering demand
L0158,A,SME - direct,78,"Pramukh Tata (Tata Motors, Udhna Magdalla)",Automobile Dealership,Car dealer (Tata Motors),Udhna Magdalla,Dealer Principal / Admin,7506004762,https://wa.me/917506004762,,https://dealer-locator.cars.tatamotors.com/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; AMC,Showroom + separate service centre,Tata dealer group in Surat,Contact found,"Plot No 409/27A, Umiya Nagar Society, Near Chosath Jogni Mata Temple, Udhna Magdalla Road, Surat",Brand dealer site,https://dealer-locator.cars.tatamotors.com/tata-motors-cars-showroom-pramukh-tata-udhna-magdalla-road-car-dealer-udhna-magdalla-road-surat-77062/Home,Tata dealer with showroom + Patel Nagar service centre,Also runs Pramukh Automotive (Varachha) Tata showroom; Patel Nagar service
L0161,A,SME - direct,78,Alpino Health Foods,BPO/Logistics/Print,E-commerce/D2C,"Magdalla / Kosmada, Surat",IT Head / Operations Manager,8347688000,https://wa.me/918347688000,support@alpinohealthfoods.com,https://alpino.store/,office/design PCs; e-comm/ERP servers; networking + firewall; factory/warehouse CCTV; barcode/handhelds; AMC,Internet-first food brand scaling on Amazon + own site; manufacturing+office,"Founded 2016 by 7 founders; funded D2C, own factory",Contact found,"Bungalow 7, Napoleon Estate, Near VR Mall, Dumas Road, Magdalla, Surat - 395007; Mfg AHF-1 Punagam Canal Road, Kosmada, Surat - 395006",JustDial / Company website,https://www.justdial.com/jdmart/Surat/Alpino-Health-Foods-Pvt-Ltd-Near-Hp-Petrol-PumpOpposite-Pujan-Plaza-Brts-Kenal-Road-Near-Bharat-Wood-Heaven-Party-Plot-Parvat-Patiya-Kosmada/0261PX261-X261-190209213122-J4N4_BZDET/catalogue,"Mid (funded, est. 2016)",Phone +91-8347688000; email support@alpinohealthfoods.com; D2C peanut butter / health foods
L0169,A,SME - direct,78,Shree Swami Atmanand Saraswati Institute of Technology (SSASIT),Education,Engineering College,"Kapodra, Varachha Road",Principal / IT Head,0261-2573552,,admin@ssasit.ac.in,ssasit.ac.in,computer-lab desktops (bulk); lab servers; campus networking + Wi-Fi; CCTV; AMC,Engineering labs; accreditation-driven upgrades,Vidhya Sankul multi-institution campus,Contact found,"SSAS Vidhya Sankul, Kapodra, Varachha Road, Surat-395006",Official site,https://ssasit.ac.in/,Mid-large engineering college (est. 2009),Part of large education campus; recurring lab refresh
L0174,A,SME - direct,78,Ajay's,Food & Hospitality SME,QSR / Burgers & Fast Food,City Light,Owner (local chain),+917096212212,https://wa.me/917096212212,,,POS/billing PCs; KOT printers; CCTV; multi-site Wi-Fi; AMC,Local burger/fast-food brand; many outlets,"Outlets in Citylight, Adajan, Nanpura, Udhna, Vesu, Nana Varachha = strong expansion",Contact found,"Shop 201 M, 36A, Citylight Shopping Center, City Light, Surat",Zomato,https://www.zomato.com/surat/ajays-city-light,Medium (multiple Surat outlets - local brand),Local Surat QSR with many outlets; mobile captured
L0175,A,SME - direct,78,Jalaram Khichdi (Vesu),Food & Hospitality SME,Restaurant (Gujarati),Vesu,Branch Manager,9909903737,https://wa.me/919909903737,jkvesu@gmail.com,jalaramkhichdi.in,POS/billing PCs; KOT printers; CCTV; Wi-Fi; AMC,New-ish branch in prime Vesu corridor,Branch-level email/phone = active expansion,Contact found,"GF-09,10,11, Marvella Corridor, New VIP Road, Vesu, Surat",Website,https://www.jalaramkhichdi.in/contact.php,Medium (busy Vesu branch),Separate branch contact; part of growing family chain
L0183,A,SME - direct,78,Sterling Accuris Diagnostics,Healthcare,Pathology lab / diagnostics chain,Multiple (Lal Darwaja / Athwa / Ring Rd / Palanpur),Lab Director / IT Manager / Purchase,081281 30000,https://wa.me/918128130000,,https://sterlingaccuris.com/lab/surat,LIS servers + storage; lab analyzer-integrated workstations; reception/billing desktops; multi-site networking + Wi-Fi; CCTV; UPS; AMC,Multi-branch chain = LIS + networked sample tracking,Expanding branch network across Surat,Contact found,"404 Ayush Doctor House, Lal Darwaja Station Rd, Surat 395003 (+ Athwa, Ring Road, Palanpur branches)",Lab chain website,https://sterlingaccuris.com/lab/surat,2000+ tests; National Reference Lab; multi-branch,Chain with many branches = recurring networking/AMC
L0187,A,SME - direct,78,WeeTech Solution Pvt. Ltd.,IT & Software,"Web, mobile, e-commerce, QA","Varachha/Vesu, Surat",Founder/Director or IT/Admin Head,+91 92768 88885,https://wa.me/919276888885,name@weetechsolution.com,https://www.weetechsolution.com/,Developer + QA workstations at scale; rack server + NAS; firewall + managed switches + Wi-Fi; CCTV; AMC,"150+ employees, 2000+ projects; also runs WeeTech Institute",Large headcount + training arm = multi-room networking/CCTV + bulk PCs,Contact found,"A-401, Astha Square, Near Kapodra-Utran Bridge, Kapodra, Varachha, Surat 394105",Company website (contact page),https://www.weetechsolution.com/contact/,Medium-Large (150+ employees; 2000+ projects),Email is generic format from source; 150+ staff makes this a top infra/AMC target
L0188,A,SME - direct,78,Four Dots Technology,Jewellery,Jewellery CAD/CAM & 3D printing services,Katargam (Ved Road),Owner/Director,+917942802124,https://wa.me/917942802124,,https://www.indiamart.com/four-dots-technology/,jewellery CAD workstations (high-spec); CCTV; networking + Wi-Fi; server/NAS for design files; AMC,CAD/CAM services + DLP 3D printer manufacturing,Growing CAD/CAM + 3D printing provider,Contact found,"G.F, 1st & 2nd Floor, Plot No-36/a, Nilkanth Industrial Co-op Society, Ved Road, Katargam, Surat 395004",indiamart,https://www.indiamart.com/four-dots-technology/jewellery-cad-cam-services.html,"Small-medium (CAD/CAM service + 3D printer mfr, est. 2021)",Strong CAD-workstation buyer profile; alt source: https://www.indiamart.com/four-dots-technology/profile.html
L0191,A,SME - direct,78,Prayagraj Dyeing & Printing Mills Pvt Ltd,Textile Manufacturing,Dyeing & Printing (processing house),Pandesara,Owner/Director (Mr. Sanjeev Dalmia),+91 72111 22284,https://wa.me/917211122284,sales@dalmiaexports.com,https://www.prayagrajmills.com/,ERP/Tally servers; billing & design PCs; large-area CCTV (process + ETP); networking + Wi-Fi; biometric attendance; AMC,"Expanded into digital printing, flatbed, value-add services","Added flatbed, embroidery, foiling lines",Contact found,"Plot No. 76, GIDC, Pandesara, Surat 394221",Maps of India / directory,https://www.mapsofindia.com/whitepages/businesses/index/prayagrajd,"Mid-large: est. 1990; dyeing, printing, digital printing, embroidery, foiling; own ETP + CETP",Family-owned processing house; expanding value-added lines; full IT/CCTV scope
L0192,A,SME - direct,78,Ajmera Fashion Limited,Textile Trade & Design,Saree manufacturer/exporter,Surat (Ring Road textile cluster),Owner / Management,+91-8849429440,https://wa.me/918849429440,,https://www.ajmerafashion.com/,bulk billing/POS desktops; dense CCTV; networking + Wi-Fi; textile-CAD workstation; server/NAS; AMC,Worldwide shipping; large catalogue; e-commerce,Public-facing brand; global shipping; large scale,Existence-verified (contact pending),"Surat, Gujarat",Company website,https://www.ajmerafashion.com/about-us.htm,Limited co.; since 2011; 32+ yr legacy; worldwide shipping,Large branded manufacturer; multiple product sites; strong digital/e-com ops; alt source: https://www.ajmerafashion.com/contact-us.htm
L0156,A,SME - direct,78,Landmark Honda,Automobile Dealership,Car dealer (Honda),Adajan/Piplod,Dealer Principal / IT Head,,,,https://dealer.hondacarindia.com/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC,Three Honda outlets across Surat,Multi-branch Honda dealer,Existence-verified (contact pending),"4,5 Sapphire Business Hub, L.P. Savani School Road, Adajan, Near Madhuban Circle, Surat 395009",Aggregator listing,https://www.cardekho.com/Honda/Surat/cardealers,Multi-outlet Honda dealer (Adajan/Khatodara/Piplod),Also Mauje Khatodara and Piplod (near Iskon Mall) showrooms
L0157,A,SME - direct,78,Navjivan Hyundai,Automobile Dealership,Car dealer (Hyundai),Udhna-Magdalla,Dealer Principal / IT Head,,,,https://navjivan.hyundaimotor.in/,DMS/billing desktops; showroom + workshop + lot CCTV; networking + guest Wi-Fi; digital signage; server/NAS; AMC,Showroom + service network,Multi-outlet Hyundai dealer in Surat,Existence-verified (contact pending),"Shiv Ashish Industrial Estate SOC 1-11, Near Devchand Nagar, Udhna-Magdalla Road, Surat 394210",Brand dealer site,https://navjivan.hyundaimotor.in/,"Authorized Hyundai dealer, Surat",One of 8+ Hyundai dealers in Surat
L0159,A,SME - direct,78,Shree Ambica Auto Sales & Service (Tata CV),Automobile Dealership,Commercial vehicle dealer (Tata trucks),Bardoli/Kathor/Vyara,Dealer Principal / Admin,,,,https://commercial-vehicles.fleetverse.tatamotors.com/,DMS/billing desktops; large workshop + lot CCTV; networking + Wi-Fi; digital signage; server/NAS; AMC,Multiple CV outlets across South Gujarat,Multi-branch CV dealer expansion,Existence-verified (contact pending),"Surat Bardoli Road, Bardoli (multiple South Gujarat locations)",Brand dealer site,https://commercial-vehicles.fleetverse.tatamotors.com/tata-motors-commercial-vehicle-dealer-shree-ambica-auto-sales-service-truck-dealers-surat-bardoli-road-bardoli-190788/Home,Multi-location Tata CV dealer (Bardoli/Kathor/Vyara/Jankhav),4+ locations; large workshops
L0162,A,SME - direct,78,H. K. Designs (India) / H.K. Jewels,Diamond & Bourse,Diamond cutting/polishing & jewellery manufacturer,Surat,Owner/Partner or IT head,,,,https://hkdesigns.co/,Diamond-planning + jewellery CAD workstations; managed networking; CCTV + access control; servers + NAS; AMC,Cut/polish + jewellery mfg in Surat,Multi-unit manufacturer,Existence-verified (contact pending),Diamond cutting/polishing units in Surat & Ahmedabad; jewellery unit Surat,Company site + search snippet,https://hkdesigns.co/infrastructure.php,Manufacturing units Surat & Ahmedabad; SEEPZ jewellery,Diamonds cut/polished in multiple shapes; H.K. Jewels Surat
L0172,A,SME - direct,78,Associate Co-operative Bank Ltd,Finance & Professional,Co-operative bank,Ring Road,Branch Manager,,,,https://www.associatebank.in/,branch-wide desktops; core-banking servers + NAS backup; networking/firewall; CCTV + access control; UPS; AMC,Recently opened additional branches; growth,New branches recently opened,Existence-verified (contact pending),"1st Floor, Surat Vankar Sangh Building, Ring Road, Surat",Company site,https://associatebank.in/Contactus,UCB since 2000; youngest UCB in Gujarat,Umarwada + HO branches
L0184,A,SME - direct,78,Hilton Garden Inn Surat City Centre,Hospitality & Real Estate,Hotel (4-star),City Centre,GM / IT Manager,,,,https://www.hilton.com/en/hotels/stvgigi-hilton-garden-inn-surat-city-centre/,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; AMC,"Branded business hotel, central",Hilton brand standards,Existence-verified (contact pending),Surat City Centre,Hotel official site,https://www.hilton.com/en/hotels/stvgigi-hilton-garden-inn-surat-city-centre/,Mid-large business hotel,Branded chain; standardized IT and AMC needs
L0186,A,SME - direct,78,The Fern Vishranta Resort Kamrej-Surat (Series by Marriott),Hospitality & Real Estate,Resort,Kamrej,GM / IT Manager,,,,https://www.marriott.com/,PMS server; front-desk/back-office PCs; guest Wi-Fi + networking; CCTV; AMC,Newly converted to Series by Marriott,Brand conversion = systems upgrade,Existence-verified (contact pending),"Kamrej, Surat",Trade news,https://www.hotelierindia.com/development/marriott-debuts-series-by-marriott-globally-expanding-its-30-extraordinary-hotel-brands,"Resort, 89 rooms",Converted into Marriott portfolio; conversion often triggers IT/network refresh
L0195,A,SME - direct,78,Shyam Texturisers Private Limited,Textile Trade & Design,Textile manufacturer/exporter,Surat,Owner / Management,,,,,bulk billing/POS desktops; dense CCTV; networking + Wi-Fi; server/NAS; AMC,Established large turnover; manufacturing scale,Rs 25-50 Cr turnover; since 1992,Existence-verified (contact pending),"Surat, Gujarat",B2B marketplace,https://www.indiamart.com/impcat/readymade-garments.html,Estd 1992; turnover Rs 25-50 Cr,Large established manufacturer-exporter; high IT spend potential
L0196,A,SME - direct,78,Yadu Nandan Fashion,Textile Trade & Design,Saree/ethnic wear manufacturer-exporter,Ring Road,Mr. Rinkesh Agarwal (Owner/Partner),,,,https://ynfonline.com/,bulk billing/POS desktops; CCTV; networking + Wi-Fi; textile-CAD workstation; server/NAS; AMC,Global export growth; e-commerce site (ynfonline.com),Diverse range; exporter; own e-commerce platform,Existence-verified (contact pending),"2002-2005, 2015-18, Jai Radhe Textile Market, Beside Anand Market, Near Shreeji Market, Ring Road, Surat 395002",B2B marketplace,https://www.indiamart.com/yadunandan-fashions-surat/profile.html,Estd 1990; global ethnic-wear exporter,"Contact person Rinkesh Agarwal; sarees, lehengas, suits, jewelry; export-focused"
L0197,A,SME - direct,77,Bhagwan Mahavir College of Engineering & Technology (BMCET),Education,Engineering College,"Vesu, Bharthana",Principal / IT Head,0261-3247110,,director.eng@bmefcolleges.edu.in,bmefcolleges.edu.in,computer-lab desktops (bulk); lab servers; campus networking + Wi-Fi; CCTV; AMC,Part of growing Bhagwan Mahavir education group,Group campus expansion in Vesu,Contact found,"Sr. No. 149, VIP Road, Bharthana, Vesu, Surat-395017",AllSchoolsColleges + FB,https://www.allschoolscolleges.com/college/bhagwan-mahavir-college-of-engineering-and-technology-surat,Mid-large engineering college,Under BMEF group alongside BMU; bulk lab demand
